GEND,SCHOOL,ZIP3,CONFUNI,CONFPR,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,10889,N2T,196.0,SIA,2.0,812,80.16666666666667,2,1
120,10462,M6D,194.0,OAP,5.0,927,92.0,9,0
119,11110,N3K,194.0,OXV,1.0,868,86.83333333333333,4,0
120,10459,O3L,178.0,KA,1.0,838,83.16666666666667,2,0
120,10810,M8B,196.0,SIA,4.0,878,82.5,4,1
120,10481,N7T,178.0,KKC,1.0,910,85.33333333333333,4,0
120,10812,M4Z,178.0,KA,1.0,868,86.66666666666667,3,0
120,10717,M7K,179.0,IPS,2.0,950,91.33333333333333,8,0
120,10889,N2T,199.0,AIY,3.0,835,83.0,2,0
120,10855,M4T,178.0,KIS,1.0,808,80.83333333333333,3,0
120,10717,M7K,194.0,OIR,1.0,908,88.5,5,0
120,10887,N0X,196.0,SIA,3.0,800,76.83333333333333,3,1
120,10872,L3I,178.0,KNI,1.0,932,89.5,6,0
120,10500,Q8L,195.0,HJ,6.0,950,92.0,7,0
120,10323,,,,,788,78.83333333333333,2,0
120,10323,,196.0,SI,1.0,862,86.16666666666667,1,1
120,10548,O1C,,,,787,78.66666666666667,3,0
120,10927,M2I,196.0,SIA,2.0,820,80.83333333333333,2,1
119,10678,N5K,120.0,UYA,1.0,823,74.5,6,0
120,10323,,194.0,OAP,1.0,963,96.33333333333333,2,0
120,11199,M9S,,,,875,87.5,3,0
120,11091,M6M,,,,757,75.66666666666667,1,0
120,10813,M8M,179.0,IY,3.0,903,90.0,5,0
120,10768,O1D,178.0,KI,1.0,900,90.0,2,0
120,10246,N6B,194.0,OPN,3.0,915,91.5,2,0
120,10639,M6N,196.0,SIA,4.0,857,82.5,4,1
120,10530,O3N,178.0,KBO,2.0,923,92.33333333333333,4,0
120,10268,O3N,,,,738,73.83333333333333,7,0
120,11000,M4U,178.0,KBO,1.0,880,86.5,5,0
120,10370,O7H,197.0,VNR,4.0,785,78.5,2,0
120,10546,O6B,,,,873,87.33333333333333,1,0
120,10835,M5H,191.0,ZI,1.0,845,83.5,3,0
120,10532,N7Q,199.0,AIW,3.0,792,79.16666666666667,2,0
120,10245,M4S,,,,927,91.33333333333333,4,0
120,10853,O1C,178.0,KKU,1.0,880,85.66666666666667,2,0
120,10342,N6T,178.0,KST,2.0,905,87.33333333333333,1,0
120,11049,M9F,190.0,PHH,1.0,745,74.5,2,0
120,10889,N2W,178.0,KKC,1.0,892,87.0,2,0
120,11241,M5O,196.0,SNO,1.0,788,74.16666666666667,2,1
120,10649,M6W,190.0,PHH,4.0,755,75.5,2,0
120,10347,N2U,178.0,KI,1.0,908,90.83333333333333,4,0
120,10698,N4D,196.0,SNO,8.0,815,78.0,8,1
120,11180,N2L,194.0,OJA,3.0,740,74.0,5,0
120,10758,L8M,191.0,ZI,1.0,887,88.66666666666667,4,0
120,10860,Q4F,192.0,TUA,6.0,953,94.66666666666667,4,0
120,11043,M8H,190.0,PAV,6.0,827,79.0,1,0
119,10640,M7Z,190.0,PAV,1.0,810,77.0,2,0
120,10799,L2T,,,,818,81.16666666666667,3,0
120,11180,N2L,,,,0,-1.0,1,0
120,10898,M5H,178.0,KSO,1.0,870,85.66666666666667,4,0
119,11238,,194.0,ON,1.0,868,86.83333333333333,2,0
119,11094,M8N,,,,938,93.0,5,0
120,10590,L3I,178.0,KBO,1.0,847,83.5,3,0
120,10935,N4D,,,,707,60.666666666666664,5,0
120,10671,M7T,193.0,RUI,4.0,815,76.83333333333333,3,0
120,11236,M6N,178.0,KAP,1.0,840,83.16666666666667,6,0
120,10463,N2X,194.0,OPT,4.0,728,64.33333333333333,1,0
119,10600,N2X,178.0,KA,1.0,857,83.16666666666667,3,0
120,11200,M5N,190.0,PSK,1.0,760,76.0,4,0
120,10568,M5K,196.0,SIA,2.0,835,81.66666666666667,2,1
120,10565,O0F,178.0,KKV,7.0,853,83.5,1,0
119,10396,N4B,196.0,SIA,6.0,822,81.83333333333333,6,1
120,10361,M2A,181.0,YII,2.0,823,74.83333333333333,4,0
120,10898,M5H,,,,792,76.16666666666667,6,0
120,10495,M0D,193.0,REI,4.0,787,65.33333333333333,3,0
120,10564,N2M,,,,648,64.83333333333333,5,0
119,11188,O3C,190.0,PIM,5.0,802,78.16666666666667,6,0
119,10335,M4D,196.0,SIA,1.0,942,90.66666666666667,1,1
120,10639,M6N,177.0,BIN,2.0,793,79.33333333333333,1,0
120,11013,N5H,191.0,ZI,1.0,863,83.83333333333333,2,0
120,10887,M5U,190.0,PSK,4.0,788,78.83333333333333,1,0
120,11021,M0U,178.0,KPR,1.0,943,93.5,2,0
120,10477,N2F,178.0,KA,1.0,862,84.83333333333333,3,0
120,10770,O3B,196.0,SIA,2.0,873,82.66666666666667,2,1
120,10649,M6W,,,,803,80.33333333333333,2,0
120,10347,N2U,196.0,SIA,2.0,855,82.0,2,1
120,11041,M9M,196.0,SNO,1.0,767,76.0,1,1
119,10301,M6M,,,,718,60.166666666666664,2,0
120,10434,M6C,,,,762,69.83333333333333,2,0
120,10966,M7T,190.0,PAW,3.0,777,77.66666666666667,1,0
120,10600,N3K,196.0,SI,2.0,815,81.16666666666667,2,1
120,10678,N5N,194.0,OIR,1.0,872,85.83333333333333,3,0
120,10493,Q1S,196.0,SXP,1.0,925,92.5,3,1
120,10957,M1C,181.0,YII,5.0,900,90.0,1,0
120,10792,N2U,178.0,KAW,6.0,817,81.66666666666667,4,0
120,11021,M0U,178.0,KY,1.0,930,89.16666666666667,4,0
119,10466,M5M,194.0,OL,1.0,850,82.66666666666667,6,0
120,10209,N2W,178.0,KKU,2.0,853,83.66666666666667,5,0
120,10213,O4X,,,,627,62.666666666666664,2,0
120,10818,M0U,197.0,VNR,2.0,775,77.5,3,0
120,10567,M4S,178.0,KP,7.0,803,79.0,3,0
120,10536,M6H,178.0,KKC,3.0,850,84.66666666666667,7,0
120,10568,M5K,196.0,SNO,6.0,788,77.0,6,1
120,10935,N4D,194.0,OXV,5.0,778,75.66666666666667,3,0
120,11180,N2X,178.0,KSI,14.0,847,84.66666666666667,2,0
120,10839,M4Q,178.0,KAP,2.0,775,73.16666666666667,5,0
120,10889,N2W,194.0,OD,1.0,947,93.66666666666667,2,0
120,10464,N2H,,,,770,74.83333333333333,3,0
120,10913,N2T,194.0,OPX,2.0,807,77.83333333333333,5,0
120,10323,,196.0,SI,3.0,880,88.0,3,1
120,10987,O1D,197.0,VSI,2.0,800,80.0,1,0
120,10323,,196.0,SI,2.0,895,89.5,2,1
120,10698,N4D,194.0,OS,4.0,848,83.16666666666667,3,0
120,10889,N2X,194.0,OSD,1.0,853,85.33333333333333,4,0
120,11149,N5H,179.0,II,1.0,917,88.33333333333333,2,0
120,10779,M8B,,,,712,67.0,3,0
119,10733,M7A,196.0,SI,5.0,832,82.33333333333333,5,1
120,10521,N7K,196.0,SI,3.0,832,83.16666666666667,3,1
120,10355,M3I,196.0,SI,3.0,847,84.66666666666667,3,1
120,10323,,194.0,OS,1.0,925,92.5,2,0
120,10853,M0U,,,,718,71.83333333333333,1,0
120,10818,M6X,178.0,KHN,2.0,817,70.0,1,0
120,10363,N5D,196.0,SIA,2.0,918,85.5,2,1
119,10323,,194.0,OS,1.0,912,91.16666666666667,2,0
119,11017,M5U,178.0,KI,1.0,930,91.83333333333333,4,0
119,11195,N2L,196.0,SI,3.0,847,79.83333333333333,3,1
120,10733,M7Q,178.0,KY,1.0,877,86.66666666666667,4,0
120,10779,M7A,,,,688,68.83333333333333,3,0
119,10447,L3B,193.0,RPG,1.0,899,85.33333333333333,3,0
119,10674,M9K,196.0,SI,1.0,807,80.66666666666667,1,1
120,10567,M4S,178.0,KAP,5.0,845,82.66666666666667,3,0
120,10851,M6M,196.0,STP,3.0,867,82.5,7,1
120,10774,M0B,196.0,SIA,1.0,927,91.83333333333333,1,1
120,10848,M8N,176.0,MKK,1.0,953,94.16666666666667,4,0
120,10323,,199.0,AIY,2.0,845,84.5,1,0
119,10639,M6N,196.0,SI,2.0,913,89.5,2,1
120,10462,M6D,194.0,OD,1.0,927,92.5,5,0
120,10636,M7D,178.0,KKC,2.0,943,92.83333333333333,7,0
120,10323,,196.0,SI,1.0,853,85.33333333333333,1,1
119,10323,,194.0,OE,1.0,957,95.66666666666667,3,0
120,10323,,,,,930,93.0,1,0
119,11160,M4S,190.0,PAV,4.0,875,87.5,3,0
119,11030,,181.0,YIA,6.0,738,70.16666666666667,3,0
120,10323,,194.0,OL,3.0,852,85.16666666666667,1,0
120,10978,N3I,,,,0,33.833333333333336,1,0
120,10323,,199.0,AIY,1.0,805,80.5,2,0
120,10323,,194.0,OIR,1.0,928,92.83333333333333,2,0
120,10323,,196.0,SI,2.0,867,86.66666666666667,2,1
120,10323,,199.0,AIY,1.0,847,84.66666666666667,2,0
120,11241,M5O,196.0,SI,1.0,883,86.66666666666667,1,1
119,11219,O4B,196.0,SI,3.0,833,82.83333333333333,3,1
120,10817,O1N,179.0,II,1.0,872,87.16666666666667,2,0
120,10323,,194.0,OIR,1.0,925,92.5,2,0
120,11000,M5T,193.0,RII,11.0,792,77.0,8,0
120,10323,,194.0,OD,1.0,938,93.83333333333333,2,0
120,11120,N3K,199.0,AII,5.0,720,72.0,6,0
120,10964,M6K,179.0,II,3.0,835,83.5,2,0
120,10436,M3T,,,,825,76.66666666666667,1,0
120,10246,N6B,,,,880,88.0,5,0
120,10760,O8M,179.0,II,1.0,853,82.16666666666667,2,0
120,11120,N3K,196.0,SI,1.0,840,71.33333333333333,1,1
120,10290,O2U,196.0,SIA,2.0,827,81.33333333333333,2,1
120,11038,O7K,179.0,II,1.0,908,90.83333333333333,2,0
120,10458,N6K,178.0,KY,2.0,880,88.0,6,0
120,10600,N2U,194.0,OOS,1.0,868,86.83333333333333,2,0
120,10434,M6C,194.0,OIR,1.0,905,89.83333333333333,2,0
120,10699,M1M,196.0,SIA,1.0,905,90.5,1,1
120,10355,M3K,196.0,SIA,3.0,907,89.16666666666667,3,1
120,10489,M5U,190.0,PHH,1.0,788,78.83333333333333,6,0
120,10490,N4O,190.0,PAI,3.0,760,76.0,2,0
120,10950,M9I,,,,793,78.5,1,0
120,10495,M0C,,,,795,79.5,2,0
120,10291,N0W,,,,0,53.666666666666664,3,0
120,10829,N5N,196.0,SIA,1.0,840,84.0,1,1
120,10301,M6M,193.0,RCI,7.0,807,78.33333333333333,4,0
120,10671,M7S,197.0,VNT,5.0,805,78.5,2,0
120,10413,O4Z,178.0,KKC,1.0,877,85.0,2,0
120,10729,L3K,199.0,AIP,1.0,757,73.66666666666667,2,0
120,10378,N7D,190.0,PAW,2.0,773,77.33333333333333,3,0
120,10719,N7C,194.0,OIR,1.0,892,86.83333333333333,3,0
120,10625,O7F,179.0,II,1.0,820,81.0,5,0
120,10711,M8L,,,,733,73.33333333333333,3,0
120,10213,M8Q,196.0,SI,1.0,817,81.66666666666667,1,1
120,10860,Q4C,178.0,KY,1.0,827,80.16666666666667,3,0
120,10269,O4U,,,,735,67.0,4,0
119,10801,N3O,175.0,GMS,5.0,808,76.0,4,0
120,10562,M0X,196.0,SIA,2.0,832,82.0,2,1
120,10731,M1S,178.0,KBO,1.0,852,85.16666666666667,2,0
120,10269,O4Q,,,,705,60.666666666666664,2,0
120,10841,N5M,178.0,KS,1.0,895,89.5,4,0
120,10759,O3A,199.0,AIY,5.0,792,79.16666666666667,1,0
120,10445,N7I,194.0,OL,1.0,928,92.0,8,0
120,10812,M4Z,179.0,II,1.0,832,83.16666666666667,6,0
120,10835,M5H,,,,857,84.33333333333333,1,0
120,10292,Q7D,,,,895,89.5,3,0
119,11049,M9H,176.0,MKK,1.0,968,96.0,5,0
120,10535,M7F,178.0,KS,1.0,888,88.83333333333333,2,0
120,10400,M5A,196.0,SIA,3.0,833,80.83333333333333,3,1
120,10323,,,,,808,80.83333333333333,2,0
120,10292,Q7D,,,,853,85.33333333333333,1,0
120,10373,N9W,196.0,ST,5.0,778,77.83333333333333,1,1
120,10852,M4S,181.0,YII,7.0,702,-1.0,2,0
120,10851,M6I,191.0,ZI,1.0,848,84.83333333333333,3,0
120,10557,M7M,196.0,SIA,4.0,812,81.16666666666667,4,1
120,10751,M7Q,193.0,RNI,5.0,838,83.83333333333333,3,0
119,11209,M0I,196.0,SI,2.0,927,90.66666666666667,2,1
120,10402,L1B,,,,837,81.0,2,0
120,10613,M4Y,196.0,SI,5.0,883,86.5,5,1
120,10405,M3B,196.0,SI,3.0,867,86.66666666666667,3,1
120,10991,M2U,194.0,OJS,4.0,855,85.0,3,0
120,10481,N7Q,178.0,KIS,1.0,820,82.0,4,0
119,11020,M9K,196.0,SIA,1.0,847,79.33333333333333,1,1
120,10947,N3O,,,,0,68.0,3,0
120,10851,M6I,194.0,OIR,14.0,847,84.66666666666667,9,0
120,10844,M4T,194.0,OD,1.0,933,93.33333333333333,6,0
119,10978,N3I,196.0,SIA,8.0,862,81.66666666666667,8,1
119,10739,O5Y,176.0,MN,1.0,885,73.66666666666667,8,0
120,10405,M4L,196.0,SIA,2.0,912,88.33333333333333,2,1
119,10341,M6N,194.0,OIR,1.0,927,91.5,3,0
120,10732,O8N,179.0,II,1.0,930,91.0,3,0
120,11021,M0U,194.0,OD,1.0,918,89.0,4,0
120,10495,M0C,,,,775,77.5,1,0
120,10786,M5A,178.0,KKW,1.0,923,89.66666666666667,5,0
120,10951,N2Q,194.0,OTV,9.0,795,78.0,2,0
120,10650,M6H,196.0,SIA,5.0,900,88.16666666666667,5,1
120,10370,O7H,178.0,KX,4.0,820,78.0,3,0
119,10504,O3W,197.0,VNB,2.0,862,84.33333333333333,5,0
119,10684,Q9U,,,,770,77.0,2,0
119,10476,M9T,196.0,SI,1.0,875,85.83333333333333,1,1
120,10832,L1H,179.0,II,1.0,838,83.83333333333333,2,0
120,10578,M7D,178.0,KX,2.0,850,75.16666666666667,3,0
120,10668,N2K,,,,710,71.0,6,0
120,10463,N7T,194.0,OIR,1.0,868,83.16666666666667,5,0
120,10464,N2I,181.0,YEO,1.0,782,69.66666666666667,8,0
120,11009,N3O,,,,952,95.16666666666667,2,0
120,10824,N0C,196.0,SNO,4.0,803,80.33333333333333,3,1
120,10546,O6B,197.0,VNY,1.0,848,70.33333333333333,2,0
120,10524,N2H,,,,0,-1.0,1,0
120,10386,N0B,191.0,ZI,1.0,912,91.0,3,0
120,10434,M6C,175.0,GUI,5.0,753,62.166666666666664,4,0
120,10877,M5A,190.0,PAI,2.0,753,74.83333333333333,1,0
120,10725,M6N,,,,687,65.83333333333333,8,0
120,10659,N2X,199.0,AIN,6.0,782,78.16666666666667,5,0
120,10786,M6B,196.0,SIA,6.0,883,-1.0,6,1
120,11238,M0D,194.0,OI,1.0,885,88.5,2,0
120,11189,M5H,181.0,YPD,3.0,792,78.66666666666667,2,0
120,10524,N2H,,,,0,43.333333333333336,1,0
120,10758,L8M,197.0,VSI,2.0,810,79.0,3,0
119,10977,L1L,178.0,KA,2.0,908,90.83333333333333,1,0
120,10699,M5O,196.0,SNO,2.0,837,83.66666666666667,1,1
120,10462,M6W,,,,938,93.83333333333333,3,0
120,11238,M0D,193.0,RNI,6.0,807,76.33333333333333,3,0
120,10721,M7T,196.0,SIA,2.0,847,83.0,2,1
120,10318,M3O,178.0,KKW,2.0,908,90.16666666666667,4,0
120,10323,,194.0,OIR,1.0,927,92.66666666666667,2,0
120,10949,O2B,196.0,SI,1.0,838,82.5,1,1
120,10323,,199.0,AIW,3.0,820,82.0,1,0
120,11024,M0L,193.0,RPP,4.0,852,85.16666666666667,5,0
120,10323,,194.0,OI,1.0,887,88.66666666666667,2,0
120,10323,,194.0,OI,1.0,973,97.33333333333333,3,0
120,10323,,196.0,SI,1.0,812,81.16666666666667,1,1
120,10323,,194.0,OIR,1.0,912,91.16666666666667,3,0
120,10246,,,,,857,85.66666666666667,3,0
119,10323,,199.0,AIY,1.0,803,80.33333333333333,3,0
120,10599,N2D,191.0,ZI,2.0,828,82.83333333333333,3,0
120,10695,M6N,196.0,SI,2.0,835,55.833333333333336,2,1
120,11240,M7B,181.0,YPC,4.0,752,61.833333333333336,7,0
120,10532,N7Q,191.0,ZI,2.0,922,92.16666666666667,5,0
120,10586,Q1O,196.0,SI,2.0,872,87.16666666666667,2,1
119,10609,L1F,196.0,SIA,1.0,872,86.5,1,1
120,10666,M8M,,,,617,61.666666666666664,2,0
120,10988,N7K,194.0,OE,1.0,827,82.33333333333333,2,0
120,10570,L1C,,,,0,37.833333333333336,2,0
120,10775,O4X,196.0,SNO,2.0,778,77.83333333333333,1,1
120,10703,O7L,,,,623,57.833333333333336,4,0
120,10246,N6B,,,,0,-1.0,2,0
120,10680,M9W,178.0,KST,1.0,895,89.5,4,0
120,10543,M6B,196.0,SIA,1.0,822,82.16666666666667,1,1
120,11220,M6X,175.0,GMS,8.0,742,69.0,4,0
120,10984,O6Y,,,,627,51.833333333333336,5,0
119,11021,M0U,178.0,KSO,1.0,920,89.83333333333333,2,0
120,10554,M3H,196.0,SNO,1.0,752,75.16666666666667,1,1
120,11015,M2S,191.0,ZI,1.0,875,87.5,2,0
120,10735,M2U,194.0,OI,1.0,868,84.0,3,0
119,10879,N2W,194.0,OIP,5.0,843,84.33333333333333,2,0
120,10217,N0O,,,,833,83.33333333333333,2,0
120,10811,N0M,194.0,OI,2.0,852,85.16666666666667,3,0
120,10532,N7Q,196.0,SIA,1.0,905,90.5,1,1
120,10905,O3C,,,,0,22.166666666666668,3,0
119,10813,M8S,197.0,VNR,3.0,773,75.66666666666667,1,0
120,10477,N2N,190.0,PHH,3.0,767,76.0,2,0
120,10613,M4Y,178.0,KY,1.0,933,92.33333333333333,4,0
120,10625,O7L,179.0,II,1.0,815,81.5,5,0
120,11238,M9Q,,,,0,12.833333333333334,7,0
120,10517,M7W,196.0,SI,2.0,852,85.16666666666667,2,1
120,10807,N7D,179.0,II,1.0,840,81.0,3,0
120,10557,M7N,190.0,PEZ,1.0,813,81.33333333333333,5,0
120,10671,M7Q,178.0,KIS,1.0,795,79.5,2,0
120,11238,M0D,196.0,SIA,3.0,902,90.16666666666667,3,1
120,11238,M9T,,,,0,43.166666666666664,2,0
119,10935,N3O,178.0,KSI,4.0,827,66.33333333333333,6,0
119,11180,N2L,196.0,SIA,5.0,877,87.66666666666667,5,1
120,10753,O3S,178.0,KKW,1.0,872,86.83333333333333,4,0
120,10725,M6N,196.0,SIA,3.0,832,78.16666666666667,3,1
120,10273,M6C,194.0,OMV,1.0,872,69.16666666666667,6,0
120,11203,M7I,193.0,RNI,2.0,750,73.0,6,0
120,11180,N2L,178.0,KSI,1.0,868,86.83333333333333,2,0
120,10781,M7N,197.0,VNR,1.0,817,80.66666666666667,4,0
119,10779,M7A,190.0,PEZ,4.0,900,90.0,2,0
120,10611,M3U,196.0,SIA,4.0,910,91.0,4,1
120,10264,M2C,,,,732,73.16666666666667,2,0
120,10957,M2C,181.0,YIA,2.0,758,75.83333333333333,3,0
120,10650,M6C,196.0,SI,1.0,832,83.16666666666667,1,1
120,10813,M8O,196.0,SI,1.0,993,96.66666666666667,1,1
120,10480,M7B,181.0,YIK,7.0,743,61.666666666666664,6,0
120,10323,,199.0,AIY,1.0,833,83.33333333333333,2,0
120,11186,L1F,,,,863,85.16666666666667,1,0
120,10209,,196.0,ST,1.0,787,78.66666666666667,3,1
119,10341,M6N,197.0,VF,1.0,807,75.33333333333333,3,0
119,10495,M9W,,,,0,-1.0,2,0
119,10947,N3O,178.0,KPR,3.0,937,91.0,4,0
119,10758,L8M,,,,928,73.16666666666667,3,0
120,10649,M6W,178.0,KKC,1.0,865,86.5,3,0
119,10821,M7A,191.0,ZI,3.0,928,91.0,4,0
120,10649,M6S,194.0,OD,1.0,942,93.16666666666667,6,0
120,10572,N9Z,199.0,AIA,3.0,702,69.83333333333333,4,0
120,10324,M6W,196.0,SIA,9.0,885,56.333333333333336,9,1
120,11021,M0U,178.0,KBO,1.0,898,89.16666666666667,3,0
120,10323,,199.0,AIY,1.0,817,81.66666666666667,4,0
120,10659,N2W,178.0,KA,1.0,893,87.33333333333333,4,0
120,10947,N3O,178.0,KKU,1.0,853,83.5,2,0
120,10852,M4S,196.0,SXP,3.0,818,80.66666666666667,1,1
120,10786,M6O,178.0,KKC,1.0,923,90.66666666666667,6,0
120,11236,M6W,196.0,SIA,1.0,905,82.83333333333333,1,1
120,10801,N3K,178.0,KKW,3.0,892,87.16666666666667,1,0
120,10323,,196.0,SI,2.0,877,87.66666666666667,2,1
120,10874,N5Q,196.0,SI,2.0,838,83.5,2,1
120,10844,M7C,178.0,KSW,1.0,927,89.16666666666667,11,0
119,10737,O2I,191.0,ZI,1.0,867,86.66666666666667,3,0
119,10434,M6C,178.0,KKW,1.0,892,89.16666666666667,5,0
120,10323,,199.0,AIY,1.0,813,81.33333333333333,2,0
120,10458,N3Q,178.0,KTP,4.0,855,82.0,5,0
120,10721,M7S,178.0,KTP,3.0,857,84.66666666666667,2,0
120,10323,,196.0,SI,2.0,828,82.83333333333333,2,1
120,10481,N7Q,,,,0,51.0,4,0
120,10649,M6W,178.0,KII,1.0,875,83.83333333333333,4,0
120,10717,M7K,196.0,SIA,1.0,890,88.16666666666667,1,1
120,10735,M2Q,193.0,RIA,1.0,858,85.83333333333333,3,0
120,10649,M6W,194.0,OD,1.0,890,89.0,3,0
120,10434,M6B,190.0,PHH,1.0,762,74.83333333333333,2,0
120,10801,N3K,,,,0,41.333333333333336,6,0
120,10818,M6O,175.0,GNH,6.0,897,88.0,8,0
120,10436,M3W,196.0,SIA,2.0,813,81.33333333333333,2,1
120,10855,M4T,194.0,OPX,1.0,767,76.66666666666667,3,0
120,10731,M0L,196.0,SI,1.0,800,80.0,1,1
120,10698,N4D,194.0,OOS,1.0,905,89.0,3,0
120,10512,M7F,,,,782,78.16666666666667,3,0
120,10718,N3K,,,,678,67.83333333333333,2,0
120,10735,M2U,194.0,OS,1.0,848,84.83333333333333,4,0
120,10982,M3K,191.0,ZI,3.0,860,82.83333333333333,4,0
119,10235,,197.0,VNB,1.0,840,84.0,8,0
119,10273,,178.0,KSO,3.0,920,92.0,1,0
119,10640,M7Z,199.0,AIU,6.0,770,74.33333333333333,4,0
120,10887,M7T,190.0,PSK,4.0,732,73.16666666666667,3,0
120,10816,M6O,,,,652,62.833333333333336,2,0
120,10929,L1K,199.0,AIW,3.0,722,72.16666666666667,2,0
120,10758,L8L,191.0,ZI,1.0,843,84.33333333333333,3,0
120,10474,M7N,193.0,RUI,5.0,855,80.5,1,0
120,10681,M1M,,,,875,84.16666666666667,2,0
120,10564,N2L,,,,0,15.666666666666666,3,0
120,10984,O6Y,193.0,RNI,6.0,775,75.33333333333333,8,0
120,11013,N5X,179.0,II,1.0,913,91.33333333333333,3,0
120,11046,M4U,178.0,KY,2.0,845,82.0,3,0
120,10273,M6C,,,,0,70.5,1,0
119,10447,L3B,193.0,RPG,1.0,907,86.0,2,0
120,10647,M5T,196.0,SIA,2.0,807,80.66666666666667,2,1
120,10477,N2C,194.0,OIR,1.0,907,90.66666666666667,3,0
120,10946,L3L,196.0,SI,3.0,828,82.83333333333333,3,1
120,10870,L0W,196.0,SI,3.0,910,91.0,3,1
120,10951,N2K,178.0,KTP,2.0,767,73.5,3,0
120,10868,M5D,196.0,SIA,1.0,815,81.5,1,1
120,10715,M2L,179.0,II,1.0,847,82.83333333333333,2,0
119,11026,N7O,194.0,ON,1.0,895,88.0,3,0
120,10545,O7I,196.0,SF,1.0,787,77.5,2,1
120,10889,N2W,178.0,KSO,1.0,892,88.16666666666667,3,0
119,10242,M7Z,178.0,KKV,3.0,805,80.5,6,0
120,10458,N4C,193.0,REI,4.0,715,71.5,3,0
120,10692,M0I,179.0,II,3.0,840,83.5,4,0
120,10871,M8N,178.0,KKW,1.0,868,86.83333333333333,3,0
120,10889,N2W,196.0,SIA,3.0,828,80.66666666666667,3,1
119,10818,M6X,179.0,IP,5.0,830,68.16666666666667,7,0
120,10436,M3W,196.0,SIA,1.0,912,91.16666666666667,1,1
120,10705,O1H,191.0,ZI,2.0,812,81.16666666666667,1,0
119,11142,N2U,194.0,OHA,1.0,932,93.16666666666667,4,0
120,11144,M4U,178.0,KII,2.0,890,89.0,3,0
120,10578,M7D,178.0,KKW,1.0,822,79.83333333333333,3,0
120,10355,M3F,196.0,SI,2.0,857,80.66666666666667,2,1
120,10578,M7D,178.0,KKU,1.0,892,88.83333333333333,3,0
119,10613,M4Y,191.0,ZI,1.0,807,80.66666666666667,2,0
120,11155,M5F,178.0,KY,1.0,885,88.0,2,0
120,10613,M4Y,196.0,SIA,3.0,810,79.66666666666667,3,1
120,11142,N2T,196.0,SI,5.0,925,92.5,5,1
120,10987,M1O,175.0,GMS,4.0,742,57.0,5,0
120,10773,M0I,196.0,SIA,1.0,903,90.33333333333333,1,1
120,11142,M6W,196.0,SIA,2.0,862,86.16666666666667,2,1
120,11142,M4T,194.0,OAP,1.0,917,91.66666666666667,3,0
120,10225,M7T,,,,688,68.83333333333333,2,0
120,10855,M4T,196.0,SI,3.0,873,84.83333333333333,3,1
120,10273,M6B,194.0,OSF,2.0,915,91.5,3,0
120,10801,N3K,194.0,OPX,6.0,882,88.16666666666667,3,0
120,11005,M6B,196.0,SIA,4.0,838,81.83333333333333,4,1
119,10338,M7D,196.0,SIA,6.0,833,80.0,6,1
119,10578,M7D,196.0,SI,2.0,838,82.16666666666667,2,1
120,10400,M6O,196.0,SIA,1.0,815,80.5,1,1
120,10690,M0M,178.0,KKW,1.0,903,85.0,3,0
120,11102,N3M,178.0,KKW,1.0,860,83.5,5,0
120,11024,M0C,,,,0,43.5,3,0
120,10879,N2W,194.0,OS,1.0,858,85.83333333333333,3,0
120,11040,M6S,196.0,SIA,2.0,868,84.5,2,1
120,10649,M6W,,,,648,54.5,1,0
120,10565,O0C,177.0,BI,3.0,880,84.33333333333333,1,0
120,10803,N7M,190.0,PIM,4.0,770,73.5,3,0
119,10639,M6N,190.0,PAW,5.0,755,74.66666666666667,1,0
120,10735,M2U,178.0,KKW,2.0,928,88.5,3,0
120,10824,N0C,194.0,OIR,1.0,852,85.16666666666667,6,0
120,10947,N3L,178.0,KI,1.0,870,86.33333333333333,4,0
120,10517,M7Z,196.0,SIA,1.0,810,81.0,1,1
120,11023,O2H,197.0,VNT,1.0,802,75.33333333333333,3,0
120,11238,M9T,199.0,AIP,1.0,777,77.66666666666667,2,0
120,10565,O0H,194.0,OIR,1.0,875,84.5,4,0
120,10855,N2W,,,,725,67.66666666666667,5,0
120,10458,N3Q,,,,768,76.83333333333333,7,0
120,11034,M1Q,178.0,KKV,2.0,827,82.0,4,0
120,10489,M5U,175.0,GPC,3.0,790,79.0,1,0
120,10935,N4D,178.0,KKW,1.0,872,85.5,3,0
120,10844,M4T,181.0,YIH,9.0,722,72.16666666666667,14,0
120,10323,,196.0,SI,1.0,895,89.5,1,1
120,10786,M6W,196.0,SI,1.0,887,88.0,1,1
119,11090,M5K,194.0,OS,1.0,953,93.33333333333333,2,0
120,10780,M5A,190.0,PSK,3.0,803,79.33333333333333,1,0
120,10462,M6D,176.0,MKK,5.0,935,75.16666666666667,7,0
119,10738,M7I,,,,717,42.666666666666664,6,0
119,10338,M4T,190.0,PAW,3.0,838,81.66666666666667,2,0
120,11220,M6X,178.0,KKW,3.0,838,83.5,6,0
120,10639,M6N,194.0,OST,5.0,805,80.5,6,0
120,10801,N2W,179.0,IYW,2.0,852,85.16666666666667,4,0
120,10649,M6S,181.0,YIA,5.0,775,77.5,4,0
120,10480,M7B,194.0,OL,1.0,878,87.0,4,0
120,10852,M4T,194.0,OTV,4.0,918,90.33333333333333,2,0
120,10824,N0S,194.0,OS,2.0,850,84.0,3,0
120,10273,M6C,,,,0,71.66666666666667,1,0
