GEND,SCHOOL,ZIP3,CONFUNI,CONFPR,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,10231,M5H,181.0,YIA,4.0,852,81.16666666666667,5,0
120,10231,M5H,,,,850,82.5,4,0
120,10231,M5H,194.0,OJA,4.0,797,74.66666666666667,5,0
120,10699,M5N,192.0,TVI,5.0,813,50.333333333333336,3,0
119,11065,Q5Q,197.0,VSI,2.0,863,15.0,3,0
120,10231,M5H,194.0,OD,2.0,968,96.0,3,0
120,10896,M2W,178.0,KI,1.0,905,90.5,3,0
120,10231,M5H,196.0,SIA,4.0,880,86.66666666666667,4,1
120,10231,M5H,194.0,OAP,1.0,960,94.33333333333333,4,0
120,11229,N5B,194.0,OL,2.0,910,91.0,6,0
120,10812,M4Y,178.0,KPR,1.0,952,91.16666666666667,4,0
119,11100,M6N,178.0,KI,3.0,930,91.66666666666667,4,0
119,10911,M5N,199.0,AII,1.0,827,81.16666666666667,2,0
120,10289,O5L,193.0,RCH,4.0,913,87.83333333333333,3,0
120,11013,N5X,194.0,OV,3.0,927,92.16666666666667,4,0
120,10781,M7N,196.0,SIA,1.0,858,84.33333333333333,1,1
119,10776,M2O,191.0,ZI,3.0,907,89.33333333333333,2,0
119,11067,L1B,191.0,ZI,1.0,917,90.33333333333333,4,0
119,10726,O9Q,194.0,OXV,5.0,890,85.5,3,0
120,10264,M2Q,191.0,ZI,1.0,927,90.5,3,0
119,10434,M6C,196.0,SIA,2.0,898,86.33333333333333,2,1
119,10440,N5O,191.0,ZI,2.0,950,92.66666666666667,3,0
120,10274,M1L,,,,675,66.33333333333333,3,0
120,11220,M6W,191.0,ZI,2.0,982,97.66666666666667,1,0
120,10556,L0M,191.0,ZI,1.0,888,87.33333333333333,2,0
120,10413,O5C,179.0,II,1.0,900,88.33333333333333,3,0
120,10597,O7I,196.0,SI,5.0,838,83.83333333333333,5,1
120,10468,N2Q,178.0,KXP,1.0,867,86.66666666666667,3,0
120,11043,M8H,178.0,KBO,1.0,930,92.16666666666667,2,0
120,10596,O4Z,199.0,AIH,2.0,892,89.0,3,0
119,11209,M0I,178.0,KPR,1.0,962,95.16666666666667,2,0
120,11017,N0W,190.0,PAV,1.0,837,83.66666666666667,4,0
120,10387,M6L,178.0,KBO,1.0,918,89.66666666666667,4,0
120,10567,M4S,178.0,KKC,1.0,900,87.83333333333333,2,0
120,10911,M5N,196.0,SIA,1.0,947,93.66666666666667,1,1
120,11026,N0Q,196.0,SIA,4.0,880,88.0,4,1
119,11135,M4S,196.0,SIA,3.0,885,88.5,3,1
120,11166,M2F,197.0,VSI,3.0,867,85.33333333333333,5,0
120,10578,M7D,178.0,KKU,2.0,893,88.66666666666667,1,0
119,10738,M7I,,,,875,86.16666666666667,3,0
119,10384,M1T,197.0,VNR,1.0,820,79.33333333333333,4,0
120,11140,N4I,194.0,OD,1.0,862,86.16666666666667,5,0
120,11164,M3S,191.0,ZEH,3.0,922,91.66666666666667,2,0
119,11164,M3S,199.0,AU,3.0,722,68.66666666666667,8,0
120,10388,L1C,199.0,AEB,2.0,697,13.166666666666666,1,0
120,10469,Q2M,196.0,SXP,1.0,833,83.33333333333333,5,0
120,10423,N3Q,191.0,ZI,2.0,967,61.0,3,0
120,10423,N9Y,178.0,KPR,1.0,940,60.333333333333336,5,0
120,11241,M5O,196.0,SNO,2.0,780,78.0,2,0
120,10523,O6Q,178.0,KBO,1.0,973,95.83333333333333,3,0
120,10523,O6Q,,,,728,72.83333333333333,1,0
120,10725,M6N,178.0,KY,1.0,932,90.5,5,0
120,10617,N2F,191.0,ZI,2.0,865,86.5,3,0
119,10715,M2S,191.0,ZI,1.0,960,94.66666666666667,3,0
120,10937,M5K,178.0,KPN,8.0,882,81.0,4,0
120,11110,N2X,181.0,YIB,5.0,862,85.33333333333333,2,0
120,11082,N3I,192.0,TII,1.0,833,83.33333333333333,4,0
120,10540,M0Q,190.0,PAV,1.0,863,84.0,3,0
120,10387,N3Q,178.0,KPR,1.0,910,89.5,4,0
120,11220,M6X,191.0,ZI,1.0,937,93.66666666666667,3,0
120,10935,N4C,194.0,OOS,1.0,923,92.33333333333333,4,0
120,10835,M5H,178.0,KXP,4.0,827,78.33333333333333,7,0
119,10793,L8N,197.0,VNP,3.0,835,79.66666666666667,2,0
120,10868,M5D,194.0,OIR,5.0,895,88.5,3,0
119,11058,,194.0,OTV,2.0,932,75.66666666666667,6,0
120,10438,N0S,194.0,OL,2.0,935,92.16666666666667,3,0
120,10476,,194.0,OMU,5.0,965,93.66666666666667,6,0
119,10434,M6C,,,,803,76.33333333333333,4,0
119,10512,N4K,178.0,KI,1.0,912,91.16666666666667,3,0
120,10245,M5M,196.0,SIA,2.0,925,91.5,2,1
119,11024,M0L,196.0,SI,2.0,875,87.5,2,1
119,10505,M9O,179.0,IPS,3.0,950,91.83333333333333,4,0
120,11090,M5K,191.0,ZI,1.0,965,96.0,2,0
120,10929,L1K,178.0,KKU,1.0,892,74.5,2,0
120,10776,M2Q,181.0,YIA,3.0,875,87.5,2,0
120,11220,M6O,,,,702,70.16666666666667,1,0
120,10781,M7N,196.0,SIA,4.0,867,84.33333333333333,4,1
120,10996,N9A,196.0,SIA,3.0,903,90.33333333333333,3,1
120,10331,M6O,178.0,KKU,3.0,962,96.16666666666667,2,0
119,10759,O3A,179.0,IPS,2.0,945,91.0,5,0
120,10429,M7I,194.0,OIR,1.0,877,86.0,5,0
120,10282,M7Z,190.0,PHH,2.0,885,86.66666666666667,3,0
119,10375,O1C,191.0,ZI,2.0,853,82.5,1,0
120,10373,N9Y,191.0,ZI,1.0,960,93.33333333333333,4,0
120,10372,N0C,,,,798,79.16666666666667,2,0
120,10565,O0K,194.0,OOS,2.0,918,88.33333333333333,3,0
119,11026,N7S,191.0,ZI,3.0,885,87.0,1,0
119,11090,N3S,178.0,KTP,3.0,985,97.5,4,0
120,10978,M0U,196.0,SIA,1.0,852,82.66666666666667,1,1
120,10329,M7T,178.0,KAP,1.0,935,92.16666666666667,3,0
120,10361,M2U,191.0,ZI,3.0,912,90.83333333333333,1,0
120,10636,M7D,178.0,KKW,2.0,903,89.66666666666667,3,0
120,10947,N3O,,,,885,87.0,8,0
120,10990,L0L,196.0,SI,1.0,902,89.66666666666667,1,1
120,10434,M6C,194.0,OI,2.0,938,93.16666666666667,1,0
119,11026,N7T,196.0,SIA,5.0,0,99.5,5,1
120,10400,M5X,190.0,PIM,6.0,848,77.5,4,0
120,10372,N0D,178.0,KII,1.0,938,92.66666666666667,3,0
120,10874,N3M,194.0,OIR,2.0,900,90.0,4,0
120,11015,M2Q,196.0,SIA,2.0,853,83.66666666666667,2,1
119,10375,O2Q,,,,837,83.66666666666667,3,0
120,10598,O4X,179.0,II,4.0,917,91.66666666666667,5,0
120,10227,O7Q,196.0,SI,2.0,875,87.5,2,1
120,10387,N5S,191.0,ZI,1.0,887,87.33333333333333,6,0
120,10387,N5H,,,,933,92.83333333333333,1,0
119,10572,N9Y,179.0,II,3.0,928,91.5,4,0
120,10318,M3T,196.0,SIA,2.0,923,91.33333333333333,2,1
120,10255,Q4B,199.0,AIY,1.0,865,82.0,2,0
120,10228,M7M,195.0,HJ,1.0,777,73.66666666666667,3,0
120,10464,N2S,196.0,SI,3.0,897,88.33333333333333,3,1
120,10627,M5O,191.0,ZI,1.0,898,89.83333333333333,4,0
120,10947,N3O,194.0,OD,1.0,917,91.66666666666667,4,0
120,11000,M5C,191.0,ZI,1.0,845,84.5,4,0
120,10429,M7I,196.0,SI,1.0,895,88.16666666666667,1,1
120,11060,M5D,196.0,SIA,1.0,900,86.0,1,1
120,10356,M8N,197.0,VID,2.0,827,81.5,1,0
119,10474,M7K,191.0,ZI,1.0,937,92.83333333333333,5,0
120,10898,M5H,191.0,ZI,2.0,970,97.0,4,0
119,10719,N5Q,196.0,SIA,1.0,913,90.0,1,1
120,10476,M0I,196.0,SIA,1.0,888,85.33333333333333,1,1
119,10536,M6C,193.0,RIA,4.0,878,86.83333333333333,3,0
120,11241,M5O,196.0,SEP,1.0,922,91.33333333333333,5,0
120,10590,L3I,194.0,OD,4.0,940,90.16666666666667,2,0
120,10618,L3K,178.0,KI,3.0,913,89.66666666666667,6,0
119,10759,O3A,179.0,II,1.0,927,90.5,2,0
119,11012,O4X,196.0,SIA,4.0,953,95.33333333333333,4,1
120,10397,L7I,181.0,YIB,1.0,802,14.166666666666666,3,0
120,10702,M1M,,,,963,93.66666666666667,6,0
120,10758,L8M,197.0,VSI,5.0,908,87.0,2,0
120,10618,L3H,199.0,AIC,1.0,843,83.83333333333333,6,0
120,10991,N2Q,190.0,PAV,2.0,803,80.33333333333333,6,0
119,10835,M8C,191.0,ZI,1.0,868,86.16666666666667,2,0
120,10413,O5C,179.0,II,1.0,912,91.16666666666667,2,0
119,10372,N0Q,194.0,OS,1.0,913,89.83333333333333,3,0
120,10567,M4S,176.0,MKK,2.0,900,90.0,14,0
119,10469,Q2M,178.0,KA,1.0,967,96.66666666666667,3,0
120,10947,N3O,194.0,OIR,1.0,923,91.5,3,0
120,10565,O0C,178.0,KKW,1.0,940,92.83333333333333,3,0
120,10659,N2X,178.0,KSO,1.0,922,90.66666666666667,6,0
119,10821,M8D,197.0,VSI,3.0,952,94.5,5,0
120,10329,M7Q,196.0,SIA,3.0,858,85.83333333333333,3,1
120,11038,O7H,196.0,SXP,2.0,918,90.0,6,0
119,10822,L9B,178.0,KXP,1.0,950,92.83333333333333,3,0
120,10416,M4Y,178.0,KBO,1.0,950,16.333333333333332,4,0
120,10990,L0L,191.0,ZI,1.0,933,93.33333333333333,2,0
120,10834,O0L,196.0,SIA,2.0,905,88.16666666666667,2,1
119,10922,N7Q,197.0,VNE,1.0,958,94.5,4,0
119,10877,M5Z,193.0,RII,1.0,895,88.16666666666667,3,0
120,10372,N0C,196.0,SIA,4.0,853,85.16666666666667,4,1
120,10554,M3H,196.0,SIA,2.0,882,86.83333333333333,2,1
120,10302,M7N,199.0,AIA,5.0,712,70.0,3,0
120,10405,M3B,,,,807,80.5,1,0
119,10423,N5S,194.0,OXV,2.0,953,62.166666666666664,3,0
120,10238,M5K,191.0,ZP,1.0,935,90.66666666666667,3,0
120,11135,M7F,196.0,SIA,3.0,892,89.16666666666667,3,1
119,11203,,196.0,SIA,2.0,910,89.83333333333333,2,1
119,10864,O1Q,196.0,SN,2.0,902,60.166666666666664,3,0
120,11054,N5F,194.0,OIR,1.0,918,90.5,3,0
120,10650,M6H,,,,938,89.83333333333333,4,0
120,10247,N3O,179.0,II,2.0,845,84.5,3,0
119,10738,M7I,194.0,OIR,1.0,915,91.5,5,0
120,10674,M9K,178.0,KKU,1.0,943,93.83333333333333,2,0
120,10637,M1L,191.0,ZI,2.0,872,86.0,3,0
119,10556,M1B,191.0,ZI,2.0,940,89.33333333333333,4,0
120,10423,N6N,191.0,ZI,1.0,932,91.33333333333333,6,0
120,10356,M8N,191.0,ZI,1.0,857,84.83333333333333,2,0
119,10673,M4D,196.0,SIA,1.0,930,91.5,1,1
119,11066,O8M,190.0,PIC,1.0,825,82.5,3,0
120,10558,M5K,191.0,ZI,2.0,942,93.83333333333333,5,0
120,10672,M5T,178.0,KKW,2.0,883,87.16666666666667,4,0
119,10590,L3T,191.0,ZI,1.0,922,91.33333333333333,3,0
120,10262,L3T,,,,872,86.83333333333333,3,0
120,11099,N3M,191.0,ZI,8.0,950,95.0,3,0
120,10971,L2C,178.0,KA,1.0,937,93.66666666666667,3,0
120,10898,M5T,181.0,YIA,2.0,833,81.33333333333333,6,0
119,10572,N0B,191.0,ZI,1.0,950,92.33333333333333,3,0
120,10706,N4O,,,,825,78.33333333333333,3,0
120,10988,N7L,190.0,PIM,1.0,823,82.33333333333333,3,0
120,10528,O2H,199.0,AIP,5.0,852,85.16666666666667,1,0
120,10574,O6Q,178.0,KA,1.0,912,91.16666666666667,3,0
120,10316,M5A,196.0,SIA,2.0,897,88.33333333333333,2,1
120,10561,M4D,195.0,HJ,1.0,822,81.83333333333333,3,0
120,10492,M5K,178.0,KKU,1.0,953,94.33333333333333,4,0
120,10725,M6N,,,,0,44.0,3,0
119,10234,L1L,191.0,ZD,1.0,905,86.33333333333333,5,0
120,10859,O7B,191.0,ZI,1.0,915,90.83333333333333,3,0
120,10733,M7S,178.0,KSO,1.0,933,92.66666666666667,2,0
119,10788,M9Q,196.0,SIA,1.0,915,91.5,1,1
120,10302,M7N,197.0,VSI,4.0,837,83.5,5,0
120,10442,N9Y,,,,898,88.33333333333333,5,0
120,10598,M0D,178.0,KKC,1.0,925,92.5,2,0
120,11240,M7B,,,,768,73.5,1,0
120,10386,M5D,191.0,ZI,1.0,858,85.33333333333333,4,0
120,11092,,199.0,AII,1.0,750,75.0,4,0
120,10386,N7D,194.0,OIR,1.0,938,93.66666666666667,3,0
119,10567,M5F,178.0,KPR,1.0,922,89.16666666666667,5,0
120,10863,O1H,,,,718,46.0,1,0
119,11181,O8T,179.0,II,1.0,923,76.16666666666667,2,0
120,10819,O1I,191.0,ZI,3.0,852,85.16666666666667,4,0
120,10494,N5B,178.0,KA,2.0,918,88.33333333333333,4,0
120,10275,O2S,196.0,SI,12.0,855,15.0,12,1
120,10759,O3A,178.0,KKU,1.0,947,93.5,2,0
119,10809,O1O,179.0,II,1.0,923,91.33333333333333,2,0
120,10769,Q2Q,195.0,HJ,1.0,898,89.83333333333333,3,0
120,10702,M5O,,,,925,90.5,3,0
119,10613,M4Y,191.0,ZI,3.0,895,88.5,9,0
120,10416,M5H,191.0,ZI,1.0,977,16.666666666666668,4,0
120,10239,M5D,191.0,ZI,1.0,912,89.5,2,0
119,10492,M5K,197.0,VNR,4.0,827,80.83333333333333,2,0
120,10451,O3F,197.0,VSI,4.0,820,82.0,3,0
120,10413,O4Z,196.0,SIA,1.0,877,87.33333333333333,1,1
120,10286,M5D,178.0,KA,2.0,962,95.33333333333333,3,0
119,10822,L1K,193.0,RUI,2.0,843,82.0,6,0
120,10324,M6W,199.0,AIN,6.0,767,24.333333333333332,2,0
119,10786,M5X,197.0,VNS,1.0,792,78.0,4,0
120,11166,M1C,178.0,KPR,1.0,953,95.33333333333333,2,0
119,10816,M6O,194.0,OI,1.0,942,89.5,5,0
120,10864,O1Q,196.0,SIA,1.0,900,87.16666666666667,1,1
120,10423,N3K,194.0,OS,1.0,918,59.166666666666664,4,0
120,11020,M9F,196.0,SI,1.0,862,82.83333333333333,1,1
120,10722,O8W,177.0,BI,1.0,0,84.5,4,0
120,10954,M1B,191.0,ZI,1.0,903,89.0,3,0
120,10383,L8Q,199.0,AIH,4.0,860,86.0,11,0
119,10360,M8N,178.0,KKU,1.0,917,90.33333333333333,3,0
120,11035,O2I,199.0,AIH,2.0,933,91.66666666666667,3,0
119,10429,M7I,191.0,ZI,1.0,930,91.33333333333333,3,0
120,10816,M6O,196.0,SNO,3.0,752,75.16666666666667,3,0
119,10276,O7N,,,,0,59.666666666666664,2,0
120,10966,M7T,178.0,KKC,2.0,880,86.66666666666667,3,0
120,10951,N2Q,181.0,YII,6.0,743,71.83333333333333,3,0
119,10717,M7K,194.0,OIR,1.0,917,90.83333333333333,4,0
120,10851,M6K,,,,807,80.66666666666667,4,0
120,10460,O5T,181.0,YIA,1.0,863,80.66666666666667,3,0
119,10806,M3B,191.0,ZI,1.0,920,92.0,2,0
120,10799,L2T,191.0,ZI,1.0,963,95.66666666666667,3,0
120,10252,M6N,190.0,PNE,2.0,808,80.83333333333333,4,0
120,10613,M4Y,191.0,ZI,4.0,892,88.33333333333333,5,0
120,10270,N2Q,178.0,KKC,1.0,953,95.0,4,0
119,10600,N2X,194.0,OD,1.0,945,94.5,5,0
120,10812,M4Z,178.0,KBO,2.0,968,95.0,3,0
119,10851,M6L,199.0,AIV,1.0,782,76.33333333333333,3,0
120,10650,M5A,190.0,PAI,5.0,823,80.66666666666667,4,0
120,10816,M6O,176.0,MJH,2.0,973,96.16666666666667,5,0
119,10754,N7T,179.0,II,1.0,945,93.66666666666667,8,0
119,10929,L1K,194.0,OD,1.0,972,95.83333333333333,3,0
119,10911,M5N,191.0,ZI,1.0,893,85.66666666666667,3,0
120,10705,O1H,178.0,KKU,1.0,885,88.5,2,0
120,10669,O1O,179.0,II,2.0,900,90.0,3,0
120,10627,M5O,191.0,ZI,1.0,940,94.0,2,0
119,10394,M0O,191.0,ZI,1.0,977,97.66666666666667,3,0
120,10799,L3K,199.0,AIW,2.0,832,82.5,3,0
120,11060,N3N,196.0,SI,3.0,867,86.5,3,1
120,10859,O7K,191.0,ZI,1.0,950,95.0,2,0
119,11000,M5M,197.0,VSI,1.0,868,85.83333333333333,3,0
120,11136,N6N,197.0,VNQ,2.0,932,91.5,5,0
120,10860,Q4F,199.0,AIH,1.0,843,82.16666666666667,2,0
120,10458,N3M,194.0,OTV,1.0,827,82.0,15,0
120,10561,M4D,196.0,SIA,2.0,858,85.83333333333333,2,1
120,10821,M7S,178.0,KKC,1.0,895,86.0,2,0
120,11154,M7D,191.0,ZI,3.0,908,78.16666666666667,5,0
120,11095,M5K,191.0,ZI,3.0,842,83.33333333333333,2,0
120,10786,M5A,196.0,SIA,2.0,877,85.33333333333333,2,1
120,10467,N5L,191.0,ZY,1.0,963,96.0,3,0
119,10732,O8N,191.0,ZI,1.0,928,91.16666666666667,2,0
120,11060,N3L,181.0,YII,5.0,755,71.0,6,0
120,10765,O2L,197.0,VSI,1.0,812,81.16666666666667,2,0
120,10345,N3K,194.0,OD,3.0,955,93.83333333333333,1,0
120,11054,N2D,194.0,OIR,1.0,910,91.0,3,0
120,10674,M9K,194.0,OSF,3.0,878,86.16666666666667,2,0
120,10596,O4Z,,,,827,82.66666666666667,2,0
119,10421,N0W,194.0,OAP,1.0,928,92.5,2,0
120,10481,N7Q,192.0,TII,3.0,862,83.0,4,0
120,10273,M6C,,,,732,70.66666666666667,8,0
120,10759,O3A,199.0,AIH,1.0,862,86.16666666666667,4,0
119,10975,O5T,177.0,BIN,2.0,823,82.33333333333333,3,0
120,10530,O3F,,,,0,56.0,2,0
119,10597,O7I,179.0,II,1.0,932,91.5,4,0
119,10357,M7T,178.0,KA,3.0,937,93.66666666666667,2,0
120,10302,M7N,196.0,SIA,1.0,953,95.33333333333333,1,1
120,10372,N0D,196.0,SIA,7.0,893,89.33333333333333,7,1
120,10799,L3K,199.0,AIW,4.0,863,85.33333333333333,3,0
120,10848,M8N,196.0,SI,1.0,878,83.5,1,1
120,10917,O2I,191.0,ZI,1.0,918,91.83333333333333,2,0
120,10831,L9Q,196.0,SIA,2.0,887,83.83333333333333,2,1
120,10860,Q4F,,,,910,91.0,2,0
120,10987,M1O,193.0,RUI,4.0,823,82.33333333333333,3,0
119,10600,N2X,178.0,KKW,1.0,920,75.83333333333333,3,0
120,11238,M9M,,,,858,85.83333333333333,1,0
120,10666,M8M,178.0,KA,1.0,968,96.16666666666667,2,0
120,10937,M5D,191.0,ZI,1.0,873,87.33333333333333,2,0
120,10557,M7M,,,,788,78.83333333333333,1,0
120,10641,M1T,197.0,VSI,3.0,777,77.66666666666667,1,0
120,10385,N3Q,191.0,ZI,1.0,985,97.83333333333333,4,0
120,10573,O5Y,179.0,II,2.0,900,90.0,3,0
119,10316,M5A,,,,783,77.5,4,0
120,10817,O1N,181.0,YIH,2.0,917,90.83333333333333,3,0
120,10898,M5H,197.0,VNE,1.0,845,84.5,4,0
119,10250,O1O,191.0,ZI,3.0,900,89.66666666666667,1,0
120,10398,M6O,194.0,OOS,1.0,885,87.33333333333333,3,0
119,10717,M7K,,,,887,88.5,3,0
120,11020,M9L,191.0,ZI,1.0,902,87.5,2,0
120,10457,M7U,193.0,RUI,2.0,813,81.33333333333333,7,0
120,10801,N2X,178.0,KKW,2.0,865,86.5,6,0
120,10590,L3L,191.0,ZI,4.0,927,91.83333333333333,3,0
120,10639,M6N,178.0,KKW,1.0,948,92.66666666666667,4,0
119,10816,M6O,178.0,KY,1.0,918,90.5,3,0
119,10618,L3H,178.0,KI,1.0,887,86.66666666666667,3,0
119,11058,N6K,196.0,SIA,6.0,847,83.5,6,1
120,10385,N6N,178.0,KPR,1.0,968,96.16666666666667,2,0
119,10268,O3O,196.0,SIA,1.0,867,86.16666666666667,1,1
119,11225,M6I,191.0,ZI,2.0,872,86.0,4,0
119,10601,N0D,190.0,PAW,3.0,840,78.33333333333333,2,0
120,10674,M1S,198.0,NCX,2.0,832,79.66666666666667,1,0
120,10435,M2U,178.0,KBO,1.0,928,16.166666666666668,4,0
120,10458,N3I,191.0,ZI,1.0,928,92.83333333333333,4,0
120,10876,N5S,191.0,ZI,1.0,902,90.16666666666667,3,0
119,10410,M6M,194.0,OIR,1.0,920,92.0,2,0
119,10725,M6N,178.0,KII,4.0,885,85.33333333333333,7,0
120,10639,M6N,194.0,OI,3.0,928,92.0,2,0
120,11225,M6C,194.0,ON,1.0,957,95.66666666666667,3,0
120,10996,N9A,,,,692,60.333333333333336,1,0
119,11026,N9A,196.0,SIA,2.0,895,88.33333333333333,2,1
120,10360,M8N,191.0,ZI,3.0,887,88.5,4,0
120,10411,M5M,192.0,TIV,2.0,722,72.16666666666667,3,0
120,11120,N2W,178.0,KKU,1.0,933,93.33333333333333,4,0
120,11166,N2D,194.0,OD,1.0,965,95.33333333333333,3,0
120,11120,N2W,178.0,KZI,9.0,913,91.33333333333333,6,0
120,10233,884,179.0,II,2.0,867,86.0,3,0
120,10233,N2W,194.0,OS,1.0,897,88.16666666666667,4,0
119,10861,Q4B,196.0,SIA,1.0,838,83.83333333333333,1,1
120,11200,M5O,196.0,SNO,1.0,850,83.5,2,0
119,11120,N2W,194.0,OHY,5.0,835,83.5,1,0
120,11035,O2T,179.0,II,1.0,930,91.0,6,0
120,10217,N0O,194.0,OL,1.0,947,93.83333333333333,3,0
119,10934,M2N,191.0,ZI,1.0,900,90.0,2,0
120,11020,M9K,190.0,PMX,3.0,802,77.16666666666667,9,0
119,10812,M4Z,191.0,ZI,1.0,890,87.66666666666667,5,0
120,10936,M7U,178.0,KSO,1.0,952,-1.0,3,0
120,10471,O1H,199.0,AIC,2.0,758,75.83333333333333,5,0
120,10834,O1S,177.0,BI,3.0,863,86.33333333333333,2,0
120,10681,M0N,196.0,SNO,1.0,792,79.16666666666667,1,0
120,10896,M2W,196.0,SIA,2.0,885,88.5,2,1
120,10717,M7K,179.0,II,2.0,855,83.33333333333333,1,0
120,10455,M2D,,,,707,65.83333333333333,5,0
120,10539,L9W,178.0,KBO,2.0,925,92.0,6,0
120,10587,N3I,,,,818,81.83333333333333,1,0
120,10277,L8M,191.0,ZI,1.0,937,93.33333333333333,3,0
120,10254,N5T,196.0,SI,2.0,867,86.5,2,1
119,11036,,191.0,ZI,2.0,858,72.83333333333333,3,0
120,10813,M8N,178.0,KI,1.0,897,89.66666666666667,3,0
120,10386,N2I,194.0,OL,2.0,925,92.0,3,0
119,10802,N4B,194.0,OPA,1.0,810,81.0,5,0
120,10831,L9O,191.0,ZI,1.0,907,90.66666666666667,3,0
120,11232,L1I,,,,888,87.66666666666667,1,0
119,10951,N2Q,178.0,KKW,3.0,910,89.16666666666667,2,0
119,10916,L3M,199.0,AIJ,1.0,840,82.66666666666667,2,0
120,10731,O3C,196.0,SIA,1.0,873,86.16666666666667,1,1
120,10738,M7I,178.0,KS,1.0,960,91.83333333333333,2,0
120,10245,M5M,190.0,PAV,2.0,857,85.33333333333333,3,0
119,11058,N5X,178.0,KIS,1.0,913,90.0,2,0
120,10214,M8S,178.0,KIS,3.0,882,83.0,4,0
120,10329,M7Q,178.0,KKU,1.0,918,90.5,6,0
120,10585,O1C,196.0,SIA,3.0,868,86.83333333333333,3,1
120,10457,M7U,196.0,SIA,4.0,882,88.16666666666667,4,1
120,10948,M1T,191.0,ZI,1.0,892,88.66666666666667,3,0
119,10792,O2S,196.0,SIA,3.0,932,86.33333333333333,3,1
120,10341,M6O,193.0,RCI,7.0,810,81.0,4,0
120,10416,M4Y,179.0,II,2.0,918,15.833333333333334,3,0
120,10793,L8N,,,,793,79.33333333333333,4,0
119,10726,O9Y,177.0,BHU,1.0,797,72.33333333333333,2,0
120,10269,O4Q,196.0,SIA,2.0,860,86.0,2,1
120,10917,O1H,196.0,SIA,5.0,870,87.0,5,1
120,10887,N0S,,,,913,91.33333333333333,3,0
120,10341,M6N,196.0,SIA,4.0,923,92.33333333333333,4,1
120,10888,M5I,181.0,YIA,1.0,818,78.16666666666667,4,0
120,11004,L5C,191.0,ZI,1.0,952,94.66666666666667,4,0
120,11043,M8H,196.0,SIA,1.0,857,85.16666666666667,1,1
119,10547,M5L,178.0,KKV,1.0,873,84.5,2,0
119,10733,M8B,178.0,KA,1.0,930,91.66666666666667,3,0
119,10321,,178.0,KA,1.0,950,95.0,2,0
120,11242,M1S,196.0,SIA,3.0,853,85.33333333333333,3,1
120,10333,Q1O,,,,710,68.83333333333333,2,0
120,10682,O4Q,197.0,VNR,7.0,862,84.0,1,0
120,11216,M2W,197.0,VNR,2.0,802,80.16666666666667,3,0
120,10495,M9X,196.0,ST,1.0,773,50.5,2,0
120,10247,N5H,196.0,SIA,5.0,937,92.33333333333333,5,1
120,10247,N3Q,191.0,ZI,1.0,888,88.83333333333333,2,0
120,10571,O1F,196.0,SNO,1.0,828,80.66666666666667,1,0
120,10571,O1F,196.0,SNO,2.0,817,81.66666666666667,2,0
120,10816,M6O,178.0,KKU,1.0,942,93.66666666666667,4,0
120,10663,L8W,179.0,II,1.0,917,86.83333333333333,3,0
120,10578,M4S,193.0,REI,5.0,753,74.33333333333333,2,0
120,10469,Q2M,196.0,SIA,2.0,867,86.66666666666667,2,1
120,10451,O2U,196.0,SIA,3.0,885,29.333333333333332,3,1
120,11194,M5D,194.0,OAP,1.0,900,90.0,2,0
120,10898,M5H,194.0,OD,1.0,977,96.66666666666667,3,0
120,10798,M8H,191.0,ZI,3.0,855,85.5,2,0
119,11238,M9T,178.0,KKU,2.0,872,87.16666666666667,4,0
119,10434,M6C,190.0,PAW,5.0,827,81.16666666666667,3,0
120,10240,M1L,196.0,SIA,2.0,852,85.16666666666667,2,1
119,10245,M5M,194.0,ON,1.0,905,90.16666666666667,2,0
120,10361,M2Y,194.0,OPA,4.0,867,83.83333333333333,8,0
120,10372,N0C,196.0,SIA,2.0,900,86.33333333333333,2,1
120,10459,O3L,178.0,KA,2.0,943,91.16666666666667,3,0
120,10442,N5U,191.0,ZI,1.0,962,95.83333333333333,3,0
119,10269,O4U,196.0,SIA,6.0,883,84.83333333333333,6,1
120,10299,O2F,,,,0,54.833333333333336,3,0
120,10301,M0U,196.0,SIA,3.0,850,85.0,3,1
120,10852,M4S,178.0,KSO,1.0,947,93.0,4,0
120,10277,L8L,191.0,ZD,1.0,858,71.5,4,0
120,10947,N3N,,,,920,86.83333333333333,6,0
120,10215,M9X,196.0,SIA,1.0,880,88.0,1,1
120,10386,N5W,,,,872,85.66666666666667,2,0
120,10613,M4Y,,,,823,78.5,5,0
120,10442,N5O,,,,908,89.0,4,0
120,10647,M5T,,,,825,82.5,2,0
120,11180,M4S,190.0,PIC,7.0,862,84.33333333333333,1,0
120,10264,M2O,191.0,ZI,1.0,952,94.33333333333333,2,0
119,10343,L3H,191.0,ZI,5.0,893,84.66666666666667,4,0
120,10924,L1I,191.0,ZI,1.0,898,89.83333333333333,2,0
120,10759,O3A,196.0,SIA,2.0,892,86.5,2,1
120,10356,M8N,193.0,RIG,2.0,843,81.83333333333333,1,0
120,10722,O8T,196.0,SIA,1.0,868,86.83333333333333,1,1
120,11000,M4S,178.0,KKC,1.0,963,95.0,5,0
120,10839,M4S,179.0,IP,6.0,863,82.16666666666667,4,0
119,10717,M7K,196.0,SIA,2.0,918,91.83333333333333,2,1
