GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,10397,K6H,191.0,1.0,928,15.833333333333334,3,0
120,11011,L7T,178.0,1.0,878,87.0,3,0
119,10630,K0E,191.0,1.0,965,94.66666666666667,3,0
120,11010,N8P,199.0,1.0,868,84.5,4,0
120,10812,L3X,179.0,2.0,957,95.66666666666667,3,0
119,10630,K0E,191.0,1.0,960,93.33333333333333,2,0
120,11109,L4N,191.0,1.0,952,94.16666666666667,3,0
120,11188,N2E,199.0,1.0,855,85.5,2,0
120,10262,K2S,199.0,1.0,868,86.0,4,0
119,10557,L6M,194.0,6.0,920,89.66666666666667,3,0
120,10717,L6J,193.0,4.0,858,85.33333333333333,2,0
120,11102,M4S,194.0,1.0,987,96.66666666666667,5,0
119,10474,L6M,193.0,5.0,853,82.5,4,0
120,10680,L8T,,,815,78.83333333333333,1,0
119,10532,M6P,194.0,1.0,912,91.16666666666667,5,0
119,10978,M2H,194.0,2.0,937,91.16666666666667,4,0
120,10429,L6H,191.0,1.0,952,94.33333333333333,3,0
120,10737,N1G,194.0,5.0,880,88.0,8,0
120,10338,L6C,194.0,1.0,835,79.16666666666667,5,0
120,10363,M1L,193.0,4.0,842,80.16666666666667,3,0
120,11065,P4R,178.0,1.0,953,16.333333333333332,3,0
120,11164,,194.0,1.0,932,90.16666666666667,4,0
120,10524,M1J,175.0,4.0,828,82.83333333333333,2,0
120,11054,M3H,176.0,5.0,882,87.66666666666667,3,0
120,11054,M2N,191.0,2.0,843,84.33333333333333,4,0
120,11065,P4R,199.0,1.0,902,15.666666666666666,2,0
120,10297,N0M,178.0,2.0,955,94.83333333333333,1,0
120,11054,M6L,190.0,7.0,835,81.16666666666667,6,0
120,11166,M2N,194.0,2.0,968,96.83333333333333,5,0
120,10282,L6X,178.0,1.0,947,94.66666666666667,3,0
120,11013,M5M,,,952,79.16666666666667,7,0
119,11195,M4E,,,903,88.66666666666667,6,0
120,11013,M2N,178.0,2.0,952,93.33333333333333,3,0
120,10960,L6M,178.0,2.0,953,91.83333333333333,5,0
120,10273,L5B,199.0,6.0,710,71.0,3,0
120,10619,N2T,178.0,1.0,960,95.16666666666667,3,0
120,10619,N2T,179.0,1.0,968,96.66666666666667,3,0
120,10779,L7A,190.0,2.0,852,84.5,3,0
120,11241,L4N,191.0,1.0,908,90.83333333333333,2,0
120,11168,K1L,194.0,1.0,913,90.16666666666667,4,0
120,11015,L1M,191.0,3.0,898,89.83333333333333,4,0
120,10960,L6M,178.0,2.0,952,92.0,5,0
120,10564,L6C,178.0,7.0,932,90.0,3,0
120,10619,N2T,179.0,1.0,852,84.83333333333333,3,0
120,10575,N7V,191.0,4.0,977,96.5,2,0
119,10429,L6H,191.0,3.0,852,85.16666666666667,2,0
119,11000,M2K,178.0,2.0,965,96.5,3,0
120,10338,L3S,194.0,1.0,933,92.83333333333333,4,0
120,11023,N1H,178.0,1.0,933,93.16666666666667,3,0
120,10578,L6C,178.0,1.0,940,92.16666666666667,3,0
119,10538,P4R,178.0,1.0,888,88.83333333333333,4,0
120,10495,L9C,191.0,1.0,920,90.83333333333333,4,0
120,10733,L4T,178.0,2.0,915,74.83333333333333,5,0
120,10606,L0R,178.0,1.0,962,96.16666666666667,2,0
120,10598,L9C,,,657,65.66666666666667,1,0
120,10668,M1M,176.0,3.0,900,87.0,5,0
119,10558,L4J,178.0,4.0,903,90.0,6,0
120,10268,N2M,178.0,1.0,912,88.83333333333333,3,0
119,11180,,178.0,7.0,883,88.33333333333333,3,0
120,10217,M9N,,,803,76.5,1,0
120,11054,M4G,194.0,1.0,903,88.5,2,0
119,11136,M5J,,,860,72.5,4,0
120,10639,L5M,197.0,2.0,0,72.5,1,0
120,10345,M2M,,,0,54.833333333333336,2,0
120,11054,M8Y,191.0,7.0,808,79.16666666666667,3,0
120,11092,,,,715,71.5,2,0
119,11164,,194.0,4.0,827,81.83333333333333,5,0
119,11135,L6C,194.0,2.0,930,91.66666666666667,3,0
120,10327,M2N,197.0,5.0,797,79.66666666666667,1,0
119,11030,M5M,178.0,4.0,917,90.0,7,0
119,10345,M2J,194.0,2.0,968,95.83333333333333,7,0
120,10379,M2K,178.0,1.0,950,94.0,4,0
120,10335,L3C,179.0,2.0,875,85.0,4,0
120,11015,L1P,191.0,1.0,910,89.5,2,0
119,10273,L5C,194.0,1.0,942,94.16666666666667,4,0
120,10442,M5M,191.0,1.0,935,92.5,3,0
120,10857,N6C,178.0,1.0,923,91.16666666666667,3,0
120,10909,L9T,199.0,5.0,950,16.5,4,0
120,10390,L3Z,178.0,1.0,928,92.5,4,0
120,10469,P1L,178.0,3.0,848,84.83333333333333,2,0
119,10639,L5M,194.0,1.0,968,95.83333333333333,3,0
119,10639,L5M,194.0,1.0,975,96.0,3,0
120,10338,L6C,178.0,1.0,903,90.16666666666667,2,0
120,10820,K2J,178.0,1.0,950,94.5,3,0
120,10508,M3H,190.0,1.0,960,94.83333333333333,5,0
120,10402,K2T,199.0,1.0,912,90.0,10,0
120,11168,K1H,199.0,4.0,880,85.33333333333333,3,0
120,10578,L6C,178.0,1.0,960,95.0,6,0
119,10338,L3R,194.0,1.0,923,88.66666666666667,3,0
120,10338,L3R,179.0,7.0,873,86.66666666666667,2,0
120,11082,M2J,178.0,1.0,845,84.5,4,0
120,11164,L2R,,,708,67.66666666666667,4,0
120,10327,M2K,178.0,2.0,907,89.83333333333333,6,0
