GEND,SCHOOL,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
119,10728,196.0,5.0,857,85.0,5,1,70.198
120,10697,196.0,2.0,912,87.83333333333333,2,1,108.953
119,10711,196.0,3.0,857,85.66666666666667,1,0,120.785
120,10649,196.0,1.0,900,88.16666666666667,3,0,50.5
120,10655,196.0,2.0,900,90.0,2,1,114.116
120,10668,196.0,3.0,850,82.66666666666667,2,0,82.826
120,10719,196.0,12.0,775,77.5,1,0,79.974
120,10578,196.0,2.0,922,87.16666666666667,2,1,108.667
119,10252,196.0,1.0,900,90.0,1,1,26.523
120,10698,196.0,2.0,875,86.0,2,1,81.269
120,10341,196.0,1.0,922,91.0,2,0,47.066
120,10852,196.0,4.0,897,88.83333333333333,4,1,101.274
120,10721,196.0,2.0,922,91.83333333333333,2,1,63.292
