GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,11024,L9G,196.0,1.0,892,88.5,1,1,15.182
120,10323,,196.0,1.0,828,82.83333333333333,1,1,
120,10549,L5N,196.0,1.0,843,82.5,1,1,47.066
120,10434,L5B,196.0,2.0,862,81.5,2,1,49.865
119,10396,M4E,196.0,7.0,838,80.5,7,1,76.107
120,10411,L4L,196.0,1.0,912,89.0,1,1,79.825
120,10456,L3Z,196.0,1.0,870,87.0,1,1,118.678
120,10810,L7A,196.0,1.0,882,88.16666666666667,1,1,63.292
120,11209,L8S,196.0,2.0,873,86.66666666666667,2,1,0.836
120,10650,L5L,196.0,2.0,882,85.16666666666667,2,1,43.375
120,10649,L5V,196.0,5.0,835,83.5,5,1,48.809
120,11184,N5C,196.0,2.0,805,80.5,2,1,91.44
120,10495,L9B,196.0,2.0,820,77.33333333333333,1,0,14.672
120,10495,L9G,196.0,1.0,820,79.0,2,0,15.182
119,10331,L5N,196.0,2.0,833,78.0,2,1,47.066
120,11245,L0R,196.0,2.0,762,76.16666666666667,2,0,58.645
119,10718,M4J,196.0,1.0,925,90.0,1,1,79.864
119,10323,,196.0,3.0,850,85.0,3,1,
120,10650,L5A,196.0,2.0,817,81.66666666666667,2,1,49.237
120,10457,L6T,196.0,2.0,928,92.5,2,1,65.837
119,11051,L5M,196.0,2.0,862,82.16666666666667,2,1,44.036
120,10839,L3P,196.0,4.0,782,78.16666666666667,3,0,106.86
120,11245,L8V,196.0,1.0,913,91.33333333333333,1,1,9.795
120,11000,L3R,196.0,9.0,843,82.33333333333333,9,1,101.274
120,10323,,196.0,2.0,880,88.0,2,1,
120,10722,N7T,196.0,1.0,898,88.66666666666667,1,1,230.54
120,10792,N1S,196.0,4.0,812,81.16666666666667,4,1,37.914
120,10323,,196.0,2.0,840,84.0,2,1,
119,10526,M1P,196.0,3.0,910,86.83333333333333,3,1,91.207
120,11049,L8G,196.0,1.0,890,87.66666666666667,1,1,30.775
120,10750,L0G,196.0,1.0,867,86.66666666666667,1,1,111.191
