GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,10966,L6P,196.0,5.0,793,78.0,6,0,77.8
120,10463,M6M,196.0,3.0,837,80.66666666666667,3,1,73.17
120,10598,L9C,196.0,2.0,855,85.5,2,1,6.603
120,10706,M3N,196.0,1.0,813,79.33333333333333,1,0,73.962
120,10543,L5B,196.0,5.0,812,81.16666666666667,5,1,49.865
120,11238,,196.0,2.0,935,90.33333333333333,2,1,
120,11216,L1V,196.0,1.0,915,91.0,1,1,105.068
120,10925,N0B,196.0,1.0,877,86.33333333333333,1,1,65.281
120,10495,L8V,196.0,1.0,877,84.5,2,0,9.795
120,11242,L0R,196.0,1.0,827,82.5,1,1,58.645
119,10294,L0G,196.0,8.0,833,82.5,8,1,111.191
120,10818,L5V,196.0,3.0,815,81.5,3,1,48.809
120,10567,L3R,196.0,6.0,853,79.5,6,1,101.274
120,10578,L6C,196.0,1.0,852,81.16666666666667,1,1,101.898
119,10380,L5V,196.0,1.0,873,84.33333333333333,1,1,48.809
120,10529,K8P,196.0,1.0,873,83.33333333333333,1,1,253.935
120,10887,M9R,196.0,1.0,822,80.0,1,1,64.777
120,11051,L5M,196.0,2.0,800,80.0,2,1,44.036
120,10376,M1X,196.0,2.0,877,85.5,2,1,101.118
119,10911,L0L,196.0,1.0,938,92.5,1,1,172.542
120,11216,L1V,196.0,2.0,862,84.0,2,1,105.068
120,10940,L1K,196.0,1.0,888,87.16666666666667,1,1,134.016
120,10666,L7M,196.0,5.0,807,80.8,1,0,21.165
120,10429,L6H,196.0,4.0,895,84.83333333333333,4,1,35.959
119,11061,L6R,196.0,18.0,885,85.66666666666667,2,0,73.063
119,10962,L1E,196.0,2.0,812,79.66666666666667,2,1,132.428
120,11225,L5H,196.0,3.0,840,84.0,3,1,46.357
120,10489,L4T,196.0,3.0,823,82.33333333333333,3,1,70.8
119,11000,L4E,196.0,4.0,887,87.33333333333333,4,1,111.505
120,10479,L6S,196.0,2.0,855,85.5,2,1,69.821
120,10228,L6L,196.0,2.0,857,83.5,2,1,26.523
119,10868,L3T,196.0,1.0,835,83.5,1,1,96.043
120,10911,L0L,196.0,1.0,867,84.83333333333333,1,1,172.542
